country,year,avg_temp_c,min_temp_c,max_temp_c,capital_lat,capital_lng,co2_per_capita,Code,Cap_density
Afghanistan,1938,11.46013698630137,5.117397260273973,18.686438356164384,34.526011,69.177684,,,
Afghanistan,1939,11.516575342465753,5.1530136986301365,18.85890410958904,34.526011,69.177684,,,
Afghanistan,1940,12.642076502732241,6.240437158469946,19.704234972677597,34.526011,69.177684,,,
Afghanistan,1941,12.207868383404863,5.987410586552217,19.524606580829758,34.526011,69.177684,,,
Afghanistan,1942,12.131369863013699,5.968219178082192,19.335753424657536,34.526011,69.177684,,,
Afghanistan,1943,11.34917808219178,4.261698440207972,18.233835616438355,34.526011,69.177684,,,
Afghanistan,1944,11.923803009575922,4.3550304878048784,19.140192926045017,34.526011,69.177684,,,
Afghanistan,1945,8.807721280602635,2.925338491295938,19.16631736526946,34.526011,69.177684,,,
Afghanistan,1946,12.077397260273973,4.2581632653061225,19.921232876712327,34.526011,69.177684,,,
Afghanistan,1947,12.68876712328767,5.829436038514443,20.595753424657534,34.526011,69.177684,,,
Afghanistan,1948,11.420463847203274,4.837568306010929,19.03073770491803,34.526011,69.177684,,,
Afghanistan,1949,11.515349369988545,4.428414634146342,19.785443037974684,34.526011,69.177684,0.0019921463,AFG,
Afghanistan,1950,11.11966224366707,4.29894319682959,19.31255474452555,34.526011,69.177684,0.010837197,AFG,
Afghanistan,1951,12.800471142520612,5.916645807259074,19.6,34.526011,69.177684,0.011625335,AFG,
Afghanistan,1952,11.895238095238096,5.432720105124836,19.342222222222222,34.526011,69.177684,0.011467511,AFG,
Afghanistan,1953,11.998120805369128,5.863143631436315,19.135222672064778,34.526011,69.177684,0.013123366,AFG,
Afghanistan,1954,10.686849315068493,4.435753424657534,18.071643835616438,34.526011,69.177684,0.012945492,AFG,
Afghanistan,1955,12.082191780821917,5.3720547945205475,19.963835616438356,34.526011,69.177684,0.018480647,AFG,
Afghanistan,1956,11.91243169398907,5.3875683060109285,19.76516393442623,34.526011,69.177684,0.021669438,AFG,
Afghanistan,1957,11.729868708971553,5.713259668508288,19.255005500550055,34.526011,69.177684,0.034129996,AFG,
Afghanistan,1958,13.462465753424658,7.340935114503817,21.21246537396122,34.526011,69.177684,0.037801724,AFG,
Afghanistan,1959,11.520246238030095,5.07054794520548,19.042134062927495,34.526011,69.177684,0.04335994,AFG,
Afghanistan,1960,11.140573770491804,4.637978142076503,19.17513661202186,34.526011,69.177684,0.045808833,AFG,
Afghanistan,1961,12.611518987341773,6.00089058524173,20.59289340101523,34.526011,69.177684,0.05326608,AFG,
Afghanistan,1962,12.215365853658538,5.708343558282209,19.480392156862745,34.526011,69.177684,0.07322033,AFG,
Afghanistan,1963,12.777123287671232,6.247945205479452,20.296301369863013,34.526011,69.177684,0.07358391,AFG,
Afghanistan,1964,10.598224043715847,3.982377049180328,18.19016393442623,34.526011,69.177684,0.085441604,AFG,
Afghanistan,1965,11.628356164383563,5.157123287671233,19.026027397260275,34.526011,69.177684,0.10033048,AFG,
Afghanistan,1966,12.17027397260274,5.436712328767124,19.35890410958904,34.526011,69.177684,0.106284514,AFG,
Afghanistan,1967,11.492602739726028,4.981232876712329,18.473150684931507,34.526011,69.177684,0.122013114,AFG,
Afghanistan,1968,12.4125,5.343989071038251,18.737704918032787,34.526011,69.177684,0.11373056,AFG,
Afghanistan,1969,11.701230769230769,4.7858904109589036,18.0086301369863,34.526011,69.177684,0.08543128,AFG,
Afghanistan,1970,12.874246575342466,5.854320987654321,20.444109589041098,34.526011,69.177684,0.14795192,AFG,
Afghanistan,1971,13.581369863013698,6.624520547945205,21.214246575342464,34.526011,69.177684,0.1636936,AFG,
Afghanistan,1972,10.494262295081967,4.248497267759563,17.798360655737703,34.526011,69.177684,0.12910292,AFG,
Afghanistan,1973,12.826445264452644,5.751119894598156,20.145178335535007,34.526011,69.177684,0.1345167,AFG,
Afghanistan,1974,11.342663378545005,4.60328947368421,18.379328165374677,34.526011,69.177684,0.15343112,AFG,
Afghanistan,1975,13.149571836346338,5.903587443946188,19.184367816091957,34.526011,69.177684,0.16607082,AFG,3853.8767
Afghanistan,1976,13.094500846023688,6.072777777777778,20.05913043478261,34.526011,69.177684,0.15167534,AFG,4114.94376
Afghanistan,1977,14.930997715156131,7.3995926680244395,21.65701598579041,34.526011,69.177684,0.1787136,AFG,4376.01082
Afghanistan,1978,13.130428134556574,6.144753086419753,20.39424778761062,34.526011,69.177684,0.15819776,AFG,4637.077880000001
Afghanistan,1979,14.798202396804262,7.554120879120879,21.89690966719493,34.526011,69.177684,0.16350494,AFG,4898.14494
Afghanistan,1980,15.043134715025905,8.063560885608856,21.49040066777963,34.526011,69.177684,0.13336322,AFG,5159.212
Afghanistan,1981,14.79513981358189,7.80323709536308,21.114527027027027,34.526011,69.177684,0.16573393,AFG,5402.6198
Afghanistan,1982,13.319910846953936,6.604181494661922,19.30427272727273,34.526011,69.177684,0.19056578,AFG,5646.0276
Afghanistan,1983,14.246561604584528,7.19489539748954,20.847377622377625,34.526011,69.177684,0.2308076,AFG,5889.4354
Afghanistan,1984,14.672065888812629,8.049278846153847,21.00409967845659,34.526011,69.177684,0.25214335,AFG,6132.8432
Afghanistan,1985,15.537508372404554,8.242627599243857,22.65145560407569,34.526011,69.177684,0.30642045,AFG,6376.251
Afghanistan,1986,14.457982631930527,7.449473684210526,21.621072226358898,34.526011,69.177684,0.27439797,AFG,6701.0122
Afghanistan,1987,14.503459747172322,7.143166823751177,21.54344023323615,34.526011,69.177684,0.27343473,AFG,7025.7734
Afghanistan,1988,15.005044308111794,6.7301324503311255,22.068245743893414,34.526011,69.177684,0.24792345,AFG,7350.5346
Afghanistan,1989,14.584139264990329,6.218306878306879,21.788320663441603,34.526011,69.177684,0.23284777,AFG,7675.2958
Afghanistan,1990,14.490765926986398,7.756525821596245,21.797498104624715,34.526011,69.177684,0.16805434,AFG,8000.057
Afghanistan,1991,14.761746784021664,8.42123076923077,21.341411261582323,34.526011,69.177684,0.15641147,AFG,8190.3086
Afghanistan,1992,14.676153300212917,8.155053410024651,21.503318250377074,34.526011,69.177684,0.111609,AFG,8380.5602
Afghanistan,1993,13.969588080631025,7.6365234375,20.67543859649123,34.526011,69.177684,0.0995065,AFG,8570.8118
Afghanistan,1994,14.987476808905381,7.59177277179236,21.554018691588784,34.526011,69.177684,0.089462,AFG,8761.063400000001
Afghanistan,1995,15.451919385796545,7.349282296650718,21.805735430157263,34.526011,69.177684,0.08305054,AFG,8951.315
Afghanistan,1996,15.62264631043257,6.843157894736842,20.86944713870029,34.526011,69.177684,0.07713131,AFG,9257.5044
Afghanistan,1997,15.707738814993952,8.709309623430963,22.591536964980545,34.526011,69.177684,0.0706777,AFG,9563.693800000001
Afghanistan,1998,17.792755214050494,9.40776119402985,22.591292639138242,34.526011,69.177684,0.06672778,AFG,9869.8832
Afghanistan,1999,17.619960668633237,9.094173728813558,22.327646544181977,34.526011,69.177684,0.054889955,AFG,10176.072600000001
Afghanistan,2000,15.995247148288973,8.261720430107527,22.418435754189947,34.526011,69.177684,0.052017417,AFG,10482.262
Afghanistan,2001,16.23512773722628,8.441853035143769,23.185341726618702,34.526011,69.177684,0.05270568,AFG,10655.671
Afghanistan,2002,16.438748913987837,8.220212765957447,22.87790601813685,34.526011,69.177684,0.062730715,AFG,10829.08
Afghanistan,2003,16.91243611584327,9.634584450402144,23.045566692367,34.526011,69.177684,0.068608426,AFG,11002.489000000001
Afghanistan,2004,17.342542787286064,9.458131176999101,22.941627906976745,34.526011,69.177684,0.052513268,AFG,11175.898000000001
Afghanistan,2005,16.595328947368422,9.100149142431022,22.511638491547465,34.526011,69.177684,0.077424295,AFG,11349.307
Afghanistan,2006,16.48628242074928,10.737336244541485,23.370867124142233,34.526011,69.177684,0.08493193,AFG,11582.247800000001
Afghanistan,2007,16.066041055718475,9.2671783625731,23.26604621309371,34.526011,69.177684,0.10806349,AFG,11815.188600000001
Afghanistan,2008,15.947767584097859,8.944119907763259,23.20126162018592,34.526011,69.177684,0.16065209,AFG,12048.1294
Afghanistan,2009,14.812522907758094,8.638187451587916,21.625982678214523,34.526011,69.177684,0.23258604,AFG,12281.0702
Afghanistan,2010,15.361882893226177,9.146637744034706,22.436252296387018,34.526011,69.177684,0.2957424,AFG,12514.011
Afghanistan,2011,15.628539199097576,9.332051282051282,22.376207302709073,34.526011,69.177684,0.38877392,AFG,12739.3444
Afghanistan,2012,14.163759909399774,7.617671809256661,21.666547192353647,34.526011,69.177684,0.31842902,AFG,12964.6778
Afghanistan,2013,15.435326633165829,7.953537735849056,22.26660052910053,34.526011,69.177684,0.28117284,AFG,13190.0112
Afghanistan,2014,15.47862772369031,8.589317995069845,22.512637362637363,34.526011,69.177684,0.26523322,AFG,13415.3446
Afghanistan,2015,15.738404106392908,9.28819503849444,22.779741672331745,34.526011,69.177684,0.27738428,AFG,13640.678
Afghanistan,2016,16.45318761384335,9.596223446105428,23.937517337031903,34.526011,69.177684,0.24800518,AFG,13970.4256
Afghanistan,2017,15.920970695970697,8.94074074074074,23.259349030470915,34.526011,69.177684,0.26089466,AFG,14300.1732
Afghanistan,2018,16.430430797433544,9.854384553499598,23.319066666666664,34.526011,69.177684,0.27737236,AFG,14629.9208
Afghanistan,2019,15.779068695251269,9.450662509742791,23.004295774647886,34.526011,69.177684,0.27472728,AFG,14959.668399999999
Afghanistan,2020,14.764858490566038,8.445731707317073,22.083870967741934,34.526011,69.177684,0.28458965,AFG,15289.416
Afghanistan,2021,15.823787740164686,9.188436632747457,23.250437989857076,34.526011,69.177684,0.2467185,AFG,15289.416
Afghanistan,2022,16.284910836762688,9.929427917620137,23.264929126657524,34.526011,69.177684,0.25062045,AFG,15289.416
Afghanistan,2023,17.32099447513812,10.918991712707182,24.206698895027625,34.526011,69.177684,0.2536818,AFG,15289.416
Albania,1973,19.375,12.238095238095237,21.0,41.326873,19.818791,2.2551887,ALB,
Albania,1974,19.8,10.333333333333334,27.5,41.326873,19.818791,1.809418,ALB,
Albania,1975,11.45945945945946,4.905263157894737,14.701149425287356,41.326873,19.818791,1.870237,ALB,6980.357
Albania,1976,4.148818897637795,-0.205607476635514,6.836538461538462,41.326873,19.818791,1.9705406,ALB,6799.2689
Albania,1977,11.042512077294687,4.523529411764706,14.398907103825136,41.326873,19.818791,2.2275915,ALB,6618.1808
Albania,1978,7.708620689655172,2.2549019607843137,11.627586206896552,41.326873,19.818791,2.4732132,ALB,6437.0927
Albania,1979,12.826978417266188,7.012578616352202,17.57718120805369,41.326873,19.818791,2.8283699,ALB,6256.0046
Albania,1980,12.380599647266314,6.569672131147541,17.488843813387422,41.326873,19.818791,1.8903238,ALB,6074.9165
Albania,1981,13.472009029345374,8.320954907161804,18.91687041564792,41.326873,19.818791,2.6315424,ALB,6198.8288
Albania,1982,13.347916666666666,7.830174563591022,18.418518518518518,41.326873,19.818791,2.5668557,ALB,6322.7411
Albania,1983,14.850704225352112,9.092727272727272,21.18223684210526,41.326873,19.818791,2.6266687,ALB,6446.6534
Albania,1984,14.917142857142856,9.525187969924811,21.031147540983607,41.326873,19.818791,2.6394625,ALB,6570.5657
Albania,1985,15.467042253521127,9.85152671755725,21.768164794007493,41.326873,19.818791,2.6043959,ALB,6694.478
Albania,1986,15.34320652173913,10.15608856088561,21.869032258064514,41.326873,19.818791,2.6097698,ALB,6839.2869
Albania,1987,15.38109589041096,9.884615384615385,21.444256756756758,41.326873,19.818791,2.3650885,ALB,6984.0958
Albania,1988,15.277262180974478,8.85182481751825,20.97356687898089,41.326873,19.818791,2.2811687,ALB,7128.9047
Albania,1989,13.22313725490196,8.097297297297297,18.985403726708075,41.326873,19.818791,2.7561815,ALB,7273.7136
Albania,1990,13.04923076923077,7.091616766467066,18.89915254237288,41.326873,19.818791,1.6841552,ALB,7418.5225
Albania,1991,11.002233250620346,5.642424242424242,16.366990291262134,41.326873,19.818791,1.3069565,ALB,7107.5166
Albania,1992,12.142619542619544,5.525825825825826,16.47222222222222,41.326873,19.818791,0.7668275,ALB,6796.5107
Albania,1993,12.950576923076923,7.770918367346939,17.06921348314607,41.326873,19.818791,0.71327627,ALB,6485.504800000001
Albania,1994,14.066294642857143,8.687150837988828,17.632978723404257,41.326873,19.818791,0.5884248,ALB,6174.4989000000005
Albania,1995,13.642758620689655,9.615865384615384,17.21715481171548,41.326873,19.818791,0.64109814,ALB,5863.493
Albania,1996,11.933653846153847,8.164179104477611,16.31,41.326873,19.818791,0.62159795,ALB,5997.258400000001
Albania,1997,10.2643216080402,4.0685714285714285,13.045714285714286,41.326873,19.818791,0.47776133,ALB,6131.0238
Albania,1998,10.945530726256983,3.099411764705882,12.148969072164949,41.326873,19.818791,0.5466155,ALB,6264.7892
Albania,1999,14.19214501510574,6.584848484848485,15.850624999999999,41.326873,19.818791,0.9365232,ALB,6398.5545999999995
Albania,2000,13.667686170212766,4.814331210191083,15.079603399433429,41.326873,19.818791,0.9553966,ALB,6532.32
Albania,2001,14.253795811518325,7.877777777777778,16.798863636363638,41.326873,19.818791,1.0230986,ALB,6598.135679999999
Albania,2002,14.891355140186915,8.089156626506025,16.705482456140352,41.326873,19.818791,1.1959662,ALB,6663.95136
Albania,2003,14.770620239390643,7.324657534246575,16.723590814196243,41.326873,19.818791,1.3801702,ALB,6729.76704
Albania,2004,14.434443288241415,8.085842696629213,16.802165354330707,41.326873,19.818791,1.3478992,ALB,6795.58272
Albania,2005,15.07175,10.320720720720722,18.40154639175258,41.326873,19.818791,1.3853046,ALB,6861.3984
Albania,2006,14.735769656699889,9.285553047404063,19.354646840148696,41.326873,19.818791,1.2818633,ALB,6948.65182
Albania,2007,15.15940996948118,9.388376383763838,19.352213740458016,41.326873,19.818791,1.3244282,ALB,7035.90524
Albania,2008,14.705491329479768,8.877526132404181,19.27771509167842,41.326873,19.818791,1.4862808,ALB,7123.15866
Albania,2009,14.89130009775171,8.9070281124498,18.32598039215686,41.326873,19.818791,1.4755803,ALB,7210.41208
Albania,2010,13.87822990844354,8.337067209775967,17.185526315789474,41.326873,19.818791,1.6446854,ALB,7297.6655
Albania,2011,14.433399014778324,8.676024279210926,19.337601078167115,41.326873,19.818791,1.7775874,ALB,7444.8405
Albania,2012,14.887038789025544,9.52794959908362,20.228692879914984,41.326873,19.818791,1.6941584,ALB,7592.0155
Albania,2013,14.590303623898139,9.115447154471545,19.520473251028807,41.326873,19.818791,1.8386787,ALB,7739.1905
Albania,2014,14.770272812793978,9.317780172413793,19.74563492063492,41.326873,19.818791,2.091259,ALB,7886.3655
Albania,2015,15.008151658767773,9.11642935377875,18.932674571805006,41.326873,19.818791,1.625643,ALB,8033.5405
Albania,2016,14.716898792943361,9.475157232704401,19.830292792792793,41.326873,19.818791,1.5718573,ALB,8039.55368
Albania,2017,14.537211449676823,8.974296799224055,19.664813039309685,41.326873,19.818791,1.8438027,ALB,8045.56686
Albania,2018,15.653751187084522,10.4301,21.00259481037924,41.326873,19.818791,1.7949029,ALB,8051.58004
Albania,2019,15.286679536679536,10.037142857142857,20.649701789264412,41.326873,19.818791,1.7124815,ALB,8057.59322
Albania,2020,15.65191846522782,10.419298245614035,21.5281210592686,41.326873,19.818791,1.6939825,ALB,8063.6064
Albania,2021,13.670566727605118,8.620219579139981,18.981793229643184,41.326873,19.818791,1.802687,ALB,8063.6064
Albania,2022,14.08583180987203,9.003113553113552,19.527721866422688,41.326873,19.818791,1.5908402,ALB,8063.6064
Albania,2023,14.57757909215956,9.426859504132231,19.70977961432507,41.326873,19.818791,1.5710765,ALB,8063.6064
Algeria,1879,,,,36.775361,3.060188,,,
Algeria,1880,,14.78825136612022,30.660784313725493,36.775361,3.060188,,,
Algeria,1881,,15.799701492537313,28.38123076923077,36.775361,3.060188,,,
Algeria,1882,,13.966575342465754,27.176986301369865,36.775361,3.060188,,,
Algeria,1883,,12.704109589041096,27.422254335260117,36.775361,3.060188,,,
Algeria,1884,,,,36.775361,3.060188,,,
Algeria,1885,,14.71866295264624,27.006406685236765,36.775361,3.060188,,,
Algeria,1886,,13.79496183206107,26.138207547169813,36.775361,3.060188,,,
Algeria,1887,,12.827234636871507,25.19489361702128,36.775361,3.060188,,,
Algeria,1888,,11.979326473339569,25.917867165575306,36.775361,3.060188,,,
Algeria,1889,,11.334419551934827,25.229,36.775361,3.060188,,,
Algeria,1890,,11.062035225048923,24.43816046966732,36.775361,3.060188,,,
Algeria,1891,,9.735172413793103,22.51897810218978,36.775361,3.060188,,,
Algeria,1892,,12.808392315470172,26.70839231547017,36.775361,3.060188,,,
Algeria,1893,,11.462050599201065,26.427430093209054,36.775361,3.060188,,,
Algeria,1894,,,8.0,36.775361,3.060188,,,
Algeria,1895,,11.15783308931186,26.641228070175437,36.775361,3.060188,,,
Algeria,1896,,,16.0,36.775361,3.060188,,,
Algeria,1897,,12.858407079646017,27.326327433628318,36.775361,3.060188,,,
Algeria,1898,,10.550310559006212,25.527881040892193,36.775361,3.060188,,,
Algeria,1899,,11.338731443994602,26.09620596205962,36.775361,3.060188,,,
Algeria,1900,,10.538904899135447,24.997101449275362,36.775361,3.060188,,,
Algeria,1901,,10.238520408163266,24.143039591315453,36.775361,3.060188,,,
Algeria,1902,,11.920421860019175,25.72779369627507,36.775361,3.060188,,,
Algeria,1903,,12.027863777089783,25.041322314049587,36.775361,3.060188,,,
Algeria,1904,,11.721290944123314,25.8054211035818,36.775361,3.060188,,,
Algeria,1905,,11.49807938540333,25.53137003841229,36.775361,3.060188,,,
Algeria,1906,,11.595571095571096,25.5950991831972,36.775361,3.060188,,,
Algeria,1907,,11.350332594235033,24.940199335548172,36.775361,3.060188,,,
Algeria,1908,,11.448275862068966,25.081382385730212,36.775361,3.060188,,,
Algeria,1909,,12.629834254143647,26.182983425414363,36.775361,3.060188,,,
Algeria,1910,,12.082284607938044,25.768115942028984,36.775361,3.060188,,,
Algeria,1911,,13.171077504725899,25.720754716981133,36.775361,3.060188,,,
Algeria,1912,,12.76808905380334,25.914656771799628,36.775361,3.060188,,,
Algeria,1913,,12.756373937677054,26.344277673545967,36.775361,3.060188,,,
Algeria,1914,,12.824082784571965,24.965192850423332,36.775361,3.060188,,,
Algeria,1915,,12.844192634560907,25.497175141242938,36.775361,3.060188,,,
Algeria,1916,,13.235812133072407,26.057312252964426,36.775361,3.060188,0.0006419031,DZA,
Algeria,1917,,12.83974358974359,24.689473684210526,36.775361,3.060188,0.0012771984,DZA,
Algeria,1918,,-2.0,15.5,36.775361,3.060188,0.0031769325,DZA,
Algeria,1919,,12.971922246220302,25.013186813186813,36.775361,3.060188,0.0031571276,DZA,
Algeria,1920,,15.269035532994923,28.20054945054945,36.775361,3.060188,0.0037603965,DZA,
Algeria,1921,,13.226708074534162,24.652217741935484,36.775361,3.060188,0.0043493058,DZA,
Algeria,1922,,12.759548447789275,25.09200743494424,36.775361,3.060188,0.0043066936,DZA,
Algeria,1923,,12.447992530345472,24.099343955014056,36.775361,3.060188,0.0024340036,DZA,
Algeria,1924,,13.525781990521327,25.570750237416902,36.775361,3.060188,0.00481467,DZA,
Algeria,1925,,12.255,23.91487279843444,36.775361,3.060188,0.005357156,DZA,
Algeria,1926,,13.505020080321286,25.648902821316614,36.775361,3.060188,0.0064758947,DZA,
Algeria,1927,,14.203781512605042,25.666284403669724,36.775361,3.060188,0.009316276,DZA,
Algeria,1928,,13.838235294117647,25.51048951048951,36.775361,3.060188,0.011485059,DZA,
Algeria,1929,,13.01279317697228,24.652968036529682,36.775361,3.060188,0.012478749,DZA,
Algeria,1930,,13.440258342303553,25.66820809248555,36.775361,3.060188,0.012864212,DZA,
Algeria,1931,,13.90301724137931,26.284313725490197,36.775361,3.060188,0.014877537,DZA,
Algeria,1932,,13.357588357588357,25.43328550932568,36.775361,3.060188,0.016805604,DZA,
Algeria,1933,,13.094361334867664,24.1703125,36.775361,3.060188,0.017591037,DZA,
Algeria,1934,,13.117032392894462,24.28342245989305,36.775361,3.060188,0.019898007,DZA,
Algeria,1935,,13.516793066088841,24.862116991643454,36.775361,3.060188,0.018538017,DZA,
Algeria,1936,,11.459665144596652,23.103004291845494,36.775361,3.060188,0.0070609855,DZA,
Algeria,1937,,15.242331288343559,30.001855287569573,36.775361,3.060188,0.009429192,DZA,
Algeria,1938,,13.105577689243027,25.656544502617802,36.775361,3.060188,0.0044057337,DZA,
Algeria,1943,18.42967741935484,10.307731958762886,23.309278350515463,36.775361,3.060188,0.057818197,DZA,
Algeria,1944,16.57272727272727,11.011036789297659,22.91505016722408,36.775361,3.060188,0.060518295,DZA,
Algeria,1945,24.313793103448276,,,36.775361,3.060188,0.0736583,DZA,
Algeria,1957,20.390735434574975,15.204689092762486,26.830722278738556,36.775361,3.060188,0.51663953,DZA,
Algeria,1958,20.29342105263158,14.640141259564448,26.488700234192034,36.775361,3.060188,0.47601697,DZA,
Algeria,1959,18.235335335335336,12.740333333333332,24.86038961038961,36.775361,3.060188,0.5055593,DZA,
Algeria,1960,20.48263305322129,15.438054968287526,27.437420718816067,36.775361,3.060188,0.5384051,DZA,
Algeria,1961,18.96779661016949,12.257788944723618,25.53295880149813,36.775361,3.060188,0.52076566,DZA,
Algeria,1962,16.637278106508873,6.364383561643836,16.506756756756758,36.775361,3.060188,0.47971538,DZA,
Algeria,1964,14.649425287356323,9.13362831858407,21.078518518518518,36.775361,3.060188,0.46331143,DZA,
Algeria,1965,19.225521267723103,13.501871921182266,25.459776536312848,36.775361,3.060188,0.5327951,DZA,
Algeria,1966,19.475242326332793,12.453664658634539,25.36468273487457,36.775361,3.060188,0.6688496,DZA,
Algeria,1967,19.280736884261113,12.854792688363798,25.59842174484875,36.775361,3.060188,0.65482384,DZA,
Algeria,1973,18.4034516765286,12.068884540117416,23.97088122605364,36.775361,3.060188,2.5897639,DZA,
Algeria,1974,17.52660516605166,11.112451529513141,22.897684210526315,36.775361,3.060188,2.1044195,DZA,
Algeria,1975,18.309226770630282,11.599238095238094,23.533333333333335,36.775361,3.060188,2.0387123,DZA,6390.412
Algeria,1976,16.539362761367407,10.407451446690448,21.56689868522815,36.775361,3.060188,2.380847,DZA,6441.9356
Algeria,1977,18.234333773087073,11.6275,23.54338264694122,36.775361,3.060188,2.453753,DZA,6493.4592
Algeria,1978,17.826024590163932,11.239762107051828,23.11932042670881,36.775361,3.060188,3.558522,DZA,6544.9828
Algeria,1979,18.187271601114894,12.04884513441878,23.747077577045697,36.775361,3.060188,2.5117385,DZA,6596.5064
Algeria,1980,18.39496926929206,11.833561082262912,24.005252100840337,36.775361,3.060188,3.553662,DZA,6648.03
Algeria,1981,18.354710769713122,11.764387144992526,24.320087495442944,36.775361,3.060188,2.3932142,DZA,6660.9614
Algeria,1982,18.556068319921167,12.50237891127304,24.376189503777823,36.775361,3.060188,1.952853,DZA,6673.8928
Algeria,1983,18.37193763919822,11.45640589569161,24.449864645370873,36.775361,3.060188,2.5330236,DZA,6686.8242
Algeria,1984,17.582444569183274,11.564077843242279,23.417100499913808,36.775361,3.060188,3.3103192,DZA,6699.7555999999995
Algeria,1985,17.857734523635298,11.98020948180816,23.626421759095724,36.775361,3.060188,3.2709017,DZA,6712.687
Algeria,1986,17.47420763487815,11.496229050279329,23.2332113753534,36.775361,3.060188,3.314141,DZA,6788.4092
Algeria,1987,17.97999380613193,12.19569143932267,23.874893009985733,36.775361,3.060188,3.5412493,DZA,6864.1314
Algeria,1988,18.23447843137255,12.184364882879452,24.18126682217836,36.775361,3.060188,3.4359274,DZA,6939.8535999999995
Algeria,1989,17.803811540497616,11.860983535528597,23.55260054748368,36.775361,3.060188,3.189003,DZA,7015.5758
Algeria,1990,18.684802259887007,13.299230578307272,24.49308318264014,36.775361,3.060188,2.990726,DZA,7091.298
Algeria,1991,17.01209434296861,11.349639953542392,22.959133060168213,36.775361,3.060188,3.0004637,DZA,7049.15168
Algeria,1992,16.727794411177644,10.760234278668312,22.85535501785006,36.775361,3.060188,2.9774103,DZA,7007.00536
Algeria,1993,17.40943429374561,11.404915547856215,23.390085854456256,36.775361,3.060188,2.9807472,DZA,6964.859039999999
Algeria,1994,18.798742679986223,12.776850886339938,25.275762472227832,36.775361,3.060188,3.1501276,DZA,6922.7127199999995
Algeria,1995,17.825756295419975,11.855997526793075,24.035860820595335,36.775361,3.060188,3.3686354,DZA,6880.5664
Algeria,1996,17.671638219811772,11.917428974410639,23.752246603970743,36.775361,3.060188,3.4291797,DZA,6831.404579999999
