,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ache,-0.09303499758243561,0.03210299834609032,0.4384100139141083,-0.6274600028991699,-0.4945699870586395,0.7727299928665161,-0.0751120001077652,0.42289999127388,0.5772299766540527,-0.5698400139808655,-0.008303799666464329,0.2836500108242035,0.7409600019454956,0.4684000015258789,0.1977500021457672,0.21428999304771423,-0.43191999197006226,-0.31053000688552856,0.5972099900245667,0.14877000451087952,0.007023300044238567,0.2229900062084198,-0.9890599846839905,0.44488000869750977,0.3767099976539612,0.5045899748802185,0.31926000118255615,-0.25473999977111816,1.0003999471664429,-0.8542799949645996,-0.11416000127792358,-0.4665600061416626,0.32361000776290894,-0.31106001138687134,-0.822350025177002,0.03665599972009659,0.2457900047302246,0.5036100149154663,0.9334400296211243,-0.5189999938011169,0.19126999378204346,0.6911500096321106,-0.14475999772548676,-0.9439499974250793,-0.3873000144958496,0.7492700219154358,0.4108999967575073,0.1656399965286255,0.18671999871730804,-0.0865669995546341,-0.1049799993634224,-0.35512998700141907,0.14045999944210052,-0.001450299983844161,0.053004998713731766,-0.06738399714231491,0.6438900232315063,-0.38982999324798584,-0.1950799971818924,-0.16958999633789062,0.6126300096511841,0.22717000544071198,-0.3062100112438202,0.7212700247764587,-0.8803300261497498,0.4399000108242035,0.8970900177955627,-0.09920000284910202,0.06831499934196472,-1.1094000339508057,0.6540600061416626,-0.547569990158081,0.2933900058269501,-0.19485999643802643,0.008433899842202663,0.31022998690605164,-1.2856999635696411,-0.0710889995098114,-0.29666000604629517,-0.11111000180244446,-0.9025599956512451,-0.10802999883890152,-0.4240100085735321,0.9539700150489807,-0.44565001130104065,0.08159899711608887,0.16655999422073364,-0.02949099987745285,-0.9617499709129333,0.45085999369621277,-0.17333999276161194,0.05875200033187866,-0.22202999889850616,0.7044199705123901,-0.09704600274562836,0.23135000467300415,0.13655999302864075,-0.6934300065040588,0.555649995803833,-0.1076200008392334
flesh,-0.4125699996948242,0.42691001296043396,0.028519000858068466,-0.7565100193023682,0.015867000445723534,0.5731199979782104,-0.008051699958741665,-0.4439699947834015,0.8266100287437439,-0.0495229996740818,-0.12943999469280243,0.2936199903488159,1.2984000444412231,0.5613200068473816,0.3416300117969513,0.4791800081729889,0.06544499844312668,0.009473900310695171,0.6115700006484985,0.036981001496315,0.014800000004470348,-0.3808700144290924,-0.027695000171661377,-0.41686001420021057,0.8380799889564514,1.652899980545044,-0.06192199885845184,0.17833000421524048,0.03813700005412102,0.05998799949884415,0.30527999997138977,-0.391510009765625,-0.5269700288772583,-0.3643999993801117,-0.06142599880695343,0.3438799977302551,-0.23161999881267548,0.22285999357700348,-0.1926800012588501,0.08805699646472931,-0.003564300015568733,-0.8790000081062317,-0.47843998670578003,-0.2770400047302246,-0.2901900112628937,0.17634999752044678,-0.686959981918335,0.5774800181388855,-0.4126400053501129,-0.28720998764038086,0.43285998702049255,-0.26190999150276184,-0.17675000429153442,0.9347400069236755,-0.5808600187301636,-0.8299099802970886,0.10902000218629837,0.05286100134253502,0.37116000056266785,0.14935000240802765,0.5923100113868713,1.5901999473571777,-0.5840399861335754,0.08788099884986877,0.34540000557899475,-0.19243000447750092,0.2946999967098236,-0.34762001037597656,-0.015296000055968761,-1.1973999738693237,0.4758400022983551,0.1113400012254715,0.3170500099658966,0.01100900024175644,0.09616699814796448,-0.024574000388383865,-0.9131500124931335,-0.2718600034713745,0.07934899628162384,0.3742600083351135,-0.23904000222682953,0.5561299920082092,-0.24973000586032867,0.8232899904251099,-0.5268800258636475,-0.7395899891853333,-0.015668999403715134,0.33831000328063965,-0.42135998606681824,0.6133900284767151,0.5372099876403809,-0.7907299995422363,-0.060694001615047455,0.5532299876213074,-0.3174299895763397,-0.7932000160217285,-0.18820999562740326,-0.5385299921035767,0.48311999440193176,0.17231999337673187
touch,-0.31036001443862915,-0.1800599992275238,0.8006399869918823,-0.08167000114917755,0.059810999780893326,0.6021100282669067,-0.27524998784065247,-0.3468700051307678,-0.008277899585664272,0.08317700028419495,-0.02764200046658516,-0.21901999413967133,0.3343200087547302,0.01525299996137619,0.12150999903678894,0.16405999660491943,-0.5035499930381775,0.14975999295711517,0.06444700062274933,0.13186000287532806,0.13232000172138214,-0.13268999755382538,0.3175700008869171,-0.785290002822876,0.33375000953674316,0.39100998640060425,0.13922999799251556,-0.26221999526023865,0.3729099929332733,-0.5117200016975403,0.1540900021791458,0.7332199811935425,-0.12199000269174576,0.18955999612808228,0.41058000922203064,0.1175599992275238,-0.5598000288009644,0.34459999203681946,0.14284999668598175,-0.20889000594615936,-0.10087999701499939,-0.8642600178718567,0.035399001091718674,-0.7339800000190735,-0.5947700142860413,0.2202800065279007,-0.15178999304771423,0.019082000479102135,0.2971700131893158,-0.7633399963378906,0.3177799880504608,0.32717999815940857,0.026413999497890472,0.629580020904541,0.22434000670909882,-1.8738000392913818,-0.120899997651577,0.2429099977016449,1.0836999416351318,-0.21445000171661377,0.6098399758338928,1.003000020980835,-0.8185499906539917,0.02058899961411953,-0.09232000261545181,-0.06427499651908875,0.5562499761581421,-0.1395999938249588,-0.14529000222682953,-0.512969970703125,0.018038999289274216,0.3932400047779083,0.34709998965263367,-0.37397998571395874,0.07578399777412415,0.32521000504493713,-0.10239999741315842,0.013279999606311321,0.2877100110054016,0.04489399865269661,-0.013616000302135944,-0.13433000445365906,0.045705001801252365,0.16342000663280487,-1.5476000308990479,0.16800999641418457,0.48888999223709106,0.8463199734687805,0.12036000192165375,-0.33583998680114746,-0.10802000015974045,0.30612999200820923,0.09795799851417542,-0.18397000432014465,-0.4562000036239624,-0.04474499821662903,-0.3483799993991852,-0.5340999960899353,0.1604200005531311,0.1542699933052063
fumble,-0.3430800139904022,-0.6489800214767456,0.20934000611305237,-1.4598000049591064,-0.7190099954605103,0.21723000705242157,0.8250300288200378,-0.3237900137901306,0.14928999543190002,-0.4923500120639801,0.48618999123573303,0.5891799926757812,-0.7025200128555298,0.583109974861145,0.1877399981021881,0.4580000042915344,0.39868998527526855,0.41988998651504517,-0.12276999652385712,0.6480500102043152,0.6329799890518188,0.11010000109672546,-0.6134600043296814,0.5738700032234192,0.9850900173187256,-0.030623000115156174,-0.9771299958229065,0.6554399728775024,0.28101998567581177,0.42100000381469727,-0.4377000033855438,-0.058494001626968384,0.0984330028295517,-0.12814000248908997,-0.5813500285148621,-0.7828699946403503,-0.47725000977516174,0.5938500165939331,-0.6471199989318848,0.27112001180648804,-0.01488799974322319,-0.48370999097824097,0.2418700009584427,0.05639300122857094,-0.15649999678134918,0.1487099975347519,0.5961300134658813,-0.016635999083518982,0.10567999631166458,-0.5801799893379211,0.055851999670267105,0.8192499876022339,-0.36653000116348267,0.43226000666618347,0.8911200165748596,-0.2077299952507019,-0.07509300112724304,-0.8089799880981445,0.6413699984550476,0.6240299940109253,-0.6208400130271912,-0.7450699806213379,-0.3934600055217743,-0.21526999771595,-0.02843800000846386,-0.4198800027370453,0.5878499746322632,-0.40031999349594116,-0.6009299755096436,0.2500300109386444,-0.8353999853134155,0.5981400012969971,0.7565100193023682,0.2954699993133545,0.13920000195503235,-0.5270799994468689,-0.8919000029563904,1.0723999738693237,0.9460999965667725,0.40511998534202576,1.031499981880188,1.385200023651123,-0.48451998829841614,-0.10279999673366547,-0.7962599992752075,-0.4600200057029724,1.8708000183105469,-0.7595999836921692,-0.22741000354290009,-0.15320999920368195,0.3721199929714203,0.16857999563217163,-1.375100016593933,0.34577998518943787,-0.8284599781036377,-0.6765300035476685,0.6644099950790405,0.5081200003623962,-0.39566999673843384,-0.676069974899292
hope,0.034876998513936996,0.4607900083065033,0.06839200109243393,-0.028982000425457954,0.165010005235672,-0.385919988155365,-0.5113199949264526,-0.11774999648332596,0.14619000256061554,-0.801360011100769,-0.5307499766349792,0.41659000515937805,0.08840599656105042,-0.3316200077533722,-0.2745400071144104,-0.6310099959373474,0.07792499661445618,0.3077999949455261,-0.6432499885559082,0.428849995136261,-0.17574000358581543,0.07926200330257416,-0.3752000033855438,-0.4148299992084503,-0.05375000089406967,0.5253400206565857,0.028463000431656837,-0.4158799946308136,0.5656099915504456,-0.5353400111198425,-0.4445500075817108,0.3228600025177002,-0.029864000156521797,0.33715999126434326,-0.01744299940764904,-0.2184700071811676,0.06299299746751785,0.15676000714302063,0.11410000175237656,-0.2786700129508972,-0.8487600088119507,-0.30133000016212463,0.30842000246047974,-0.6635500192642212,-0.13711999356746674,-0.4460900127887726,0.2620199918746948,-0.053339000791311264,0.021726999431848526,-0.9516299962997437,-0.11113999783992767,-0.3292100131511688,0.07235900312662125,0.9884200096130371,0.4082300066947937,-2.634200096130371,-0.013318000361323357,-0.2432200014591217,0.8614100217819214,-0.073294997215271,-0.4345700144767761,0.6957700252532959,-0.49948999285697937,-0.20629000663757324,0.16112999618053436,0.5026199817657471,-0.011521999724209309,0.8967900276184082,-0.4537299871444702,-0.8709999918937683,0.8053799867630005,-0.123539999127388,-0.5441300272941589,-0.9133700132369995,0.46919000148773193,0.6883000135421753,0.19900000095367432,-0.17652000486850739,-0.9768000245094299,-0.1880200058221817,0.31801000237464905,0.4031200110912323,-0.3568899929523468,0.18910999596118927,-1.252500057220459,0.22171999514102936,-0.06593900173902512,0.29565000534057617,-0.13967999815940857,0.008126400411128998,-0.08112599700689316,-0.06586699932813644,-0.055674001574516296,0.19955000281333923,-0.8569300174713135,-0.02789600007236004,0.12184999883174896,-0.27913999557495117,0.17268000543117523,0.5107399821281433
pain,0.07406499981880188,0.27331000566482544,0.11435999721288681,-0.021310999989509583,-0.7096999883651733,0.6967599987983704,-0.6383900046348572,-0.1044899970293045,-0.04619700089097023,-0.9403899908065796,-0.45072999596595764,-0.2912999987602234,0.1665399968624115,0.10863000154495239,0.5007500052452087,-0.3528499901294708,-1.1067999601364136,-0.24617999792099,-0.4846000075340271,-0.28999000787734985,0.2632400095462799,-0.10728000104427338,-1.3834999799728394,0.6726199984550476,0.09037700295448303,1.412600040435791,0.626990020275116,-0.9211999773979187,0.7147600054740906,-0.41830000281333923,0.36513999104499817,0.12508000433444977,-0.6049200296401978,0.14182999730110168,-0.7562299966812134,-0.4098599851131439,-0.07345899939537048,0.7339900135993958,0.20976999402046204,0.20305000245571136,0.22164000570774078,0.35019999742507935,0.13280999660491943,-1.0190000534057617,-0.30507001280784607,0.3754099905490875,0.7287399768829346,-0.02506200037896633,-0.21774999797344208,-0.6331499814987183,-0.2230599969625473,0.12251000106334686,0.03559400141239166,0.5943899750709534,0.4319399893283844,-1.7208000421524048,0.24542999267578125,-0.5287700295448303,0.6809599995613098,0.5910000205039978,0.9956600069999695,0.8797699809074402,-0.031954001635313034,-0.09578800201416016,-0.036024000495672226,0.12736999988555908,0.8531100153923035,-1.156999945640564,-0.155239999294281,-0.6662799715995789,-0.35569998621940613,0.10642000287771225,-0.09002099931240082,0.45238998532295227,1.1023000478744507,0.8673700094223022,-0.44808998703956604,0.2724500000476837,-0.3116999864578247,0.2142699956893921,0.2168000042438507,-0.007598899770528078,-0.49981001019477844,0.46884000301361084,-2.3638999462127686,0.13044999539852142,-0.0591449998319149,0.20187999308109283,-1.0252000093460083,-0.16550999879837036,-0.33375999331474304,-0.25940999388694763,0.20809000730514526,0.4359099864959717,0.47631001472473145,0.7978600263595581,0.7445799708366394,-0.3939400017261505,0.9843900203704834,-0.15101000666618347
no,-0.013767000287771225,0.33246999979019165,0.5989500284194946,-0.5156099796295166,-0.5620099902153015,0.12329000234603882,-0.13416999578475952,0.2601099908351898,0.6511600017547607,0.02456500008702278,0.3199000060558319,0.4911800026893616,0.30761998891830444,0.5333300232887268,0.6801499724388123,-0.25418999791145325,-0.0681380033493042,0.2639000117778778,-0.3596299886703491,0.47576001286506653,0.3639200031757355,0.23683999478816986,-0.2431199997663498,-0.5268399715423584,0.1530500054359436,0.0320889987051487,-0.11052999645471573,-0.7164300084114075,-0.02642500028014183,-0.418720006942749,0.1821800023317337,0.08409900218248367,-0.18880000710487366,0.22899000346660614,0.3049499988555908,0.45337000489234924,0.2786799967288971,0.054885998368263245,-0.046348001807928085,0.14313000440597534,-0.4834100008010864,0.27654001116752625,0.5384799838066101,-0.6687600016593933,0.13568000495433807,-0.4565899968147278,0.20601999759674072,-0.6705600023269653,-0.6592599749565125,-1.0910999774932861,0.24557000398635864,-0.14213000237941742,0.08641500025987625,0.8584200143814087,-0.01608099974691868,-2.7815001010894775,0.4060800075531006,-0.09448900073766708,1.7776000499725342,0.8503199815750122,-0.34224000573158264,0.39772000908851624,-0.8396599888801575,0.13605999946594238,1.1895999908447266,-0.17330999672412872,0.7184799909591675,0.04278299957513809,-0.24021999537944794,0.07142999768257141,-0.4163300096988678,-0.39236000180244446,0.2578999996185303,-0.6480399966239929,0.6484500169754028,0.4734399914741516,0.036003999412059784,-0.39083001017570496,-1.3795000314712524,-0.08408399671316147,0.8197199702262878,-0.7008900046348572,-0.22854000329971313,0.23513999581336975,-1.5968999862670898,-0.19315999746322632,0.4004000127315521,-0.05047300085425377,0.08127900213003159,-0.3257099986076355,0.11829999834299088,-0.5148500204086304,-0.06206100061535835,0.04130199924111366,-0.49173998832702637,-0.057085998356342316,-0.6048499941825867,-0.6742799878120422,0.5149499773979187,0.34286999702453613
alas,0.13322000205516815,0.010188000276684761,0.50177001953125,-0.5859100222587585,-0.4941999912261963,0.24470999836921692,-0.019084999337792397,0.3047800064086914,0.8947700262069702,-0.5161799788475037,0.9997900128364563,0.0724169984459877,0.27546998858451843,-0.12319999933242798,-0.03244100138545036,-0.6024399995803833,-0.16665999591350555,0.49856001138687134,0.7156999707221985,0.6847000122070312,0.05614500120282173,0.226500004529953,-0.028555000200867653,-0.19144000113010406,0.012986999936401844,0.09458599984645844,-0.39647001028060913,-0.478630006313324,-0.009530900046229362,-0.6913599967956543,-0.33913999795913696,-0.020975999534130096,-0.2606799900531769,0.0860700011253357,-0.028227999806404114,0.8809199929237366,0.3826099932193756,0.3656100034713745,0.578000009059906,-0.3687700033187866,0.2717899978160858,0.4325900077819824,-0.38370001316070557,-0.09196499735116959,-0.20566999912261963,-0.3440000116825104,0.5202100276947021,-0.15307000279426575,-0.31547999382019043,0.2110999971628189,-0.4720799922943115,0.7190200090408325,-0.24851000308990479,0.11580000072717667,-0.2189600020647049,-0.32128000259399414,0.27654001116752625,0.5479900240898132,0.20058999955654144,0.15591999888420105,-0.47951000928878784,0.31672999262809753,-0.10013999789953232,-0.6274899840354919,-0.11069999635219574,-0.05149700120091438,0.1294800043106079,-0.45087000727653503,-0.31551000475883484,0.03358900174498558,0.0958079993724823,-0.0033805998973548412,0.12477000057697296,0.039340000599622726,0.31299999356269836,-0.22184999287128448,-0.21150000393390656,-0.26750001311302185,-0.7126399874687195,0.36465001106262207,-0.4192500114440918,-0.76910001039505,0.0745370015501976,-0.22618000209331512,-0.3471199870109558,0.05130999907851219,-0.14839999377727509,-0.1315000057220459,-0.5934699773788452,-0.23162999749183655,0.15023000538349152,-0.19158999621868134,0.32491999864578247,0.34975001215934753,-0.31578001379966736,0.24726000428199768,-0.15143999457359314,-0.08223800361156464,-0.9677900075912476,0.37900999188423157
vulnerability,-0.298770010471344,0.4290600121021271,1.195199966430664,-0.07060699909925461,-0.4056299924850464,-0.3964200019836426,-0.6227399706840515,-0.7796900272369385,0.07968199998140335,0.5117800235748291,-0.3949199914932251,0.06907100230455399,-0.3352400064468384,-0.41721999645233154,0.28139999508857727,0.38095998764038086,-0.22357000410556793,0.26392000913619995,-0.2704800069332123,-0.40139999985694885,-0.518339991569519,-0.9209200143814087,-0.036646999418735504,0.2339400053024292,-0.01955600082874298,0.32394999265670776,0.37602001428604126,0.16527999937534332,-0.24365000426769257,-0.6355500221252441,0.4839099943637848,0.07143600285053253,-0.3253600001335144,0.5355799794197083,0.207069993019104,-0.5315499901771545,0.2843399941921234,0.02985600009560585,0.35245999693870544,0.21818000078201294,-0.34735000133514404,0.06299000233411789,-0.04382599890232086,0.6605899930000305,0.19832000136375427,0.42329999804496765,0.5975300073623657,0.34773001074790955,-0.2698099911212921,-0.2525399923324585,-0.1455100029706955,0.05818000063300133,-0.14451999962329865,0.967519998550415,0.3124200105667114,-1.0168999433517456,0.7165499925613403,-1.1311999559402466,0.018967000767588615,-0.3125700056552887,-0.09838700294494629,0.5083000063896179,0.04877699911594391,-0.00646140007302165,0.5620700120925903,0.430649995803833,0.39388999342918396,-1.0996999740600586,1.05239999294281,0.04384800046682358,0.13851000368595123,-0.06496100127696991,0.09100999683141708,-0.08734600245952606,0.37542998790740967,0.13465000689029694,0.17110000550746918,0.09750399738550186,-0.23103000223636627,0.4890500009059906,0.3948900103569031,-0.08171399682760239,-0.06036100164055824,0.4748300015926361,-0.931119978427887,-0.5339000225067139,0.024042999371886253,0.30643001198768616,-0.8731399774551392,-0.2870599925518036,-0.06758099794387817,0.6472700238227844,0.3436500132083893,0.0007651200285181403,0.30500999093055725,0.5996099710464478,0.27094000577926636,-0.8819100260734558,-0.017815999686717987,0.5334699749946594
imagine,-0.09845399856567383,0.5143799781799316,0.6949999928474426,0.23804999887943268,-0.34650999307632446,0.37229999899864197,-0.403329998254776,0.058834999799728394,0.5524399876594543,-0.272599995136261,0.4231700003147125,-0.044360000640153885,-0.07026900351047516,-0.5785700082778931,0.3601999878883362,-0.37042000889778137,-0.19128000736236572,0.615090012550354,-0.34512001276016235,0.43136000633239746,-0.19574999809265137,0.2487799972295761,-0.3706200122833252,-0.9057899713516235,0.13175000250339508,0.283160001039505,-0.22800999879837036,-0.3411099910736084,0.6603400111198425,-0.18307000398635864,-0.047074999660253525,0.2668200135231018,0.09297999739646912,-0.44269001483917236,-0.02697099931538105,-0.1046300008893013,-0.17817999422550201,0.1883700042963028,0.6929900050163269,-0.6728399991989136,-0.14500999450683594,0.40639999508857727,-0.2906700074672699,-0.31314998865127563,-0.5604199767112732,0.14207999408245087,0.6019999980926514,-0.41701000928878784,-0.43786001205444336,-0.857200026512146,0.17837999761104584,-0.16582000255584717,0.23588000237941742,0.46685001254081726,0.15624000132083893,-1.5891000032424927,0.193900004029274,0.5886399745941162,0.36230000853538513,0.04108300060033798,-0.20048999786376953,1.0578999519348145,-0.47196000814437866,-0.5169900059700012,0.5411999821662903,0.38130998611450195,0.8214799761772156,0.3484399914741516,-0.4005799889564514,-0.250900000333786,0.10558000206947327,0.005672399885952473,-0.16662999987602234,-0.08324400335550308,-0.11789000034332275,0.257750004529953,0.34703999757766724,-0.30998000502586365,-0.17138999700546265,0.14902999997138977,-0.16102999448776245,-0.04776500165462494,-0.243259996175766,0.21469999849796295,-0.9775599837303162,-0.17840999364852905,-0.24852000176906586,-0.1577499955892563,-0.4388999938964844,-0.40880000591278076,0.5007200241088867,-0.08546800166368484,0.2237199991941452,-0.7021899819374084,-0.24039000272750854,-0.03725900128483772,0.01613200083374977,0.06212899833917618,0.22468000650405884,0.12481000274419785
exist,-0.21966999769210815,0.500789999961853,0.04030099883675575,0.46428999304771423,0.17138999700546265,0.03496899828314781,0.012759000062942505,-0.2694700062274933,0.6987900137901306,-0.4608199894428253,0.06858400255441666,0.016141999512910843,1.2252999544143677,0.6623899936676025,0.06429599970579147,-0.37167999148368835,0.3464300036430359,0.9552500247955322,-0.795710027217865,0.221670001745224,-0.1491200029850006,0.05683699995279312,0.4398300051689148,-0.2579300105571747,-0.3082599937915802,-0.5163900256156921,0.7929099798202515,-0.6149799823760986,0.20769000053405762,0.10429000109434128,0.1730400025844574,-0.07645399868488312,-0.4780200123786926,-0.44369998574256897,0.42166000604629517,0.460099995136261,0.5609099864959717,-0.3209500014781952,-0.19339999556541443,-0.7545899748802185,0.10512000322341919,0.4101099967956543,-0.7802900075912476,0.09764000028371811,-0.16571000218391418,-0.3422600030899048,0.987559974193573,0.13672000169754028,-0.6345900297164917,-0.4605500102043152,0.4867199957370758,0.3082500100135803,0.15951000154018402,0.8766599893569946,0.6052700281143188,-1.2243000268936157,0.24666999280452728,-0.486270010471344,1.0163999795913696,0.47912999987602234,-0.8196200132369995,0.582360029220581,-0.14180000126361847,-0.1709499955177307,1.563599944114685,0.8519899845123291,0.5596500039100647,-0.02621000073850155,0.3245700001716614,-0.5802500247955322,0.2567099928855896,-0.2068299949169159,0.25453001260757446,-0.2525700032711029,0.4483700096607208,-0.6208900213241577,0.23845000565052032,-0.265500009059906,-0.5889099836349487,0.22808000445365906,-0.048951998353004456,-0.55035001039505,-0.3941900134086609,0.19915999472141266,-1.0148999691009521,0.6307399868965149,-0.08857999742031097,-0.3970099985599518,0.02411000058054924,0.3773599863052368,-0.6363700032234192,-0.3185200095176697,-0.07134400308132172,-0.04261700063943863,-0.3190400004386902,0.28064998984336853,-0.5966899991035461,-0.5468599796295166,0.22935999929904938,0.22732000052928925
ponder,-0.0652339980006218,0.302729994058609,0.19864000380039215,-0.10648000240325928,-0.7789300084114075,0.28418999910354614,-0.4094800055027008,-0.3566400110721588,0.4363499879837036,-0.8983399868011475,-0.20184999704360962,0.670490026473999,-0.3317599892616272,-0.10013999789953232,-0.2341800034046173,-0.24866999685764313,0.2562499940395355,0.5740100145339966,-0.4335399866104126,0.20569999516010284,-0.35569998621940613,-0.182559996843338,-0.03147700056433678,-0.22752000391483307,-0.2578200101852417,0.053846001625061035,0.046872999519109726,0.22939999401569366,0.07974900305271149,0.0512939989566803,-0.6336399912834167,-0.2814599871635437,-0.30671000480651855,0.004779899958521128,-0.7681699991226196,0.15581999719142914,-0.5071899890899658,0.5578100085258484,0.10824999958276749,-0.048277001827955246,-0.1837799996137619,0.08225200325250626,0.09846600145101547,-0.3140900135040283,-1.125100016593933,0.2797499895095825,0.5755500197410583,0.2600100040435791,0.01994200050830841,-0.264710009098053,0.4407300055027008,-0.03951999917626381,-0.10578999668359756,0.33994001150131226,-0.2353699952363968,-0.41214999556541443,0.4671599864959717,-0.5506799817085266,-0.4428200125694275,0.2636899948120117,-0.0696450024843216,0.7208600044250488,-0.07359199970960617,-0.05998999997973442,0.4709399938583374,-0.022394999861717224,0.05402199923992157,0.16071000695228577,-0.5345799922943115,-0.28332000970840454,-0.004253599792718887,0.16685999929904938,-0.5999900102615356,-0.4473699927330017,-0.7712000012397766,-0.07410900294780731,-0.496069997549057,-0.3380900025367737,0.15637999773025513,-0.6425399780273438,-0.15770000219345093,-0.12807999551296234,-0.3443399965763092,0.002329600043594837,-0.09927699714899063,-0.37953001260757446,-0.0066917999647557735,-0.0644410029053688,-0.5210700035095215,-0.3901599943637848,-0.13516999781131744,0.7473899722099304,-0.440420001745224,-0.39948999881744385,-0.755810022354126,0.23273999989032745,0.25049999356269836,-0.16514000296592712,0.32919999957084656,0.705560028553009
existential,0.1128000020980835,0.48664000630378723,0.7473400235176086,0.052473001182079315,-0.1780800074338913,0.3463500142097473,-0.5572400093078613,-0.9155700206756592,-0.024049999192357063,0.41098999977111816,-0.28933998942375183,-0.14199000597000122,-0.442440003156662,0.27768999338150024,0.3540700078010559,0.37536999583244324,-0.28718000650405884,0.9675300121307373,0.006087000016123056,-0.44451001286506653,0.24199999868869781,0.05279799923300743,-0.3799299895763397,0.03328099846839905,0.47398999333381653,0.37672001123428345,0.5261200070381165,-0.11366000026464462,-0.2553499937057495,-0.22597000002861023,-0.8266199827194214,-0.4288800060749054,-1.1960999965667725,-0.004927199799567461,-0.4906400144100189,0.3953000009059906,-0.05711200088262558,0.02035599946975708,0.3531700074672699,0.18975000083446503,0.04752599820494652,0.7702100276947021,0.3006199896335602,-0.3104099929332733,-0.15569999814033508,0.4269999861717224,0.9722700119018555,0.6524199843406677,-0.8825200200080872,1.0585999488830566,0.1004600003361702,0.5121300220489502,0.09531500190496445,0.5982199907302856,-0.19183999300003052,-0.356689989566803,0.835070013999939,-0.5616400241851807,-0.3229199945926666,0.1777700036764145,1.274399995803833,0.33333998918533325,-0.2761000096797943,-0.9165499806404114,1.1592999696731567,-0.09444499760866165,0.5450299978256226,-0.7458999752998352,-0.488209992647171,-0.2338400036096573,-0.3420200049877167,-0.19487999379634857,-0.05704899877309799,-0.1627500057220459,-0.30024001002311707,0.29490000009536743,0.3567900061607361,-0.5441300272941589,-0.23694999516010284,-0.5185999870300293,-0.13328999280929565,0.12915000319480896,0.030635999515652657,0.303629994392395,-0.6330100297927856,0.05860099941492081,-0.6433799862861633,0.42412999272346497,-0.36605000495910645,-0.7569500207901001,-0.10217999666929245,0.750760018825531,-0.5252599716186523,-0.18675999343395233,0.28248998522758484,0.3919300138950348,0.3553900122642517,-0.6698799729347229,-0.2632099986076355,0.5159500241279602
dream,0.7272199988365173,0.2702699899673462,0.6105999946594238,-0.1163799986243248,0.43942001461982727,0.07521200180053711,0.05232200026512146,0.16344000399112701,0.036782000213861465,0.02509699948132038,-0.013523000292479992,0.17239999771118164,-0.2899099886417389,-0.08764500170946121,-0.40244001150131226,-0.4500199854373932,0.4318700134754181,0.9508299827575684,0.15828000009059906,0.40435001254081726,-0.21897999942302704,0.03791699931025505,-0.36910998821258545,-0.2711299955844879,0.28575998544692993,0.43571001291275024,-0.32346001267433167,-0.7033100128173828,0.46584999561309814,-0.3578000068664551,-0.7442499995231628,0.2859799861907959,0.40432998538017273,-0.31000998616218567,0.11768999695777893,-0.4440400004386902,-0.29721999168395996,0.36208999156951904,0.4205099940299988,-0.7930099964141846,-0.23196999728679657,0.5003100037574768,0.37900999188423157,-0.12369000166654587,0.3357999920845032,-0.30344000458717346,-0.05409599840641022,0.04869300127029419,-0.018347999081015587,-0.7061399817466736,-0.4806700050830841,-0.2077299952507019,0.383899986743927,0.8562600016593933,0.9658399820327759,-2.2058000564575195,0.2518399953842163,1.0573999881744385,0.5719199776649475,0.3179599940776825,0.21558000147342682,1.0053999423980713,-0.6108400225639343,-0.7216799855232239,0.5239400267601013,0.0712750032544136,0.3802500069141388,0.3048099875450134,-0.6202800273895264,-0.7825199961662292,0.06632199883460999,-0.18522000312805176,-0.27083998918533325,-0.28080999851226807,-0.41769999265670776,0.1324400007724762,0.42379000782966614,-0.29919999837875366,-0.9514099955558777,-0.28812000155448914,-0.49428001046180725,0.6187000274658203,-0.019248999655246735,0.2787899971008301,-0.8672400116920471,0.4278700053691864,-0.4089199900627136,-0.5827699899673462,-0.24981999397277832,-0.07192499935626984,-0.005421199835836887,0.3654800057411194,0.7216799855232239,0.00430600019171834,-0.6165199875831604,-0.5698599815368652,-0.4110899865627289,0.18521000444889069,0.19709999859333038,0.26142001152038574
